Year Built,Price_Eur,Length,Width,N. views last 7d
1911,175000.0,22.17,3.8,89
1988,59000.0,10.0,3.55,89
1996,114000.0,11.3,3.6,89
2020,154150.0,8.6,2.7,89
2008,265000.0,13.65,4.35,89
2020,141322.0,8.6,2.98,89
2004,265000.0,15.7,4.5,89
2011,55000.0,8.88,2.95,88
1991,125000.0,12.0,4.0,88
2006,255000.0,12.0,4.0,88
2016,379000.0,13.0,6.72,88
2007,94000.0,11.4,3.5,88
2001,54000.0,10.01,3.23,88
1991,99000.0,15.0,4.8,88
2003,55000.0,11.34,2.7,88
2002,59000.0,9.83,3.3,88
2006,248000.0,14.9,4.4,88
1980,57500.0,8.7,3.0,88
2010,175000.0,11.7,3.75,88
2016,12150.0,5.3,2.15,88
2018,2400000.0,20.8,5.45,88
2004,73000.0,11.63,3.7,88
2020,58369.0,7.37,2.52,88
2020,55555.0,5.97,2.54,88
2020,240023.0,10.5,3.32,88
2009,97000.0,10.6,3.54,88
2001,250000.0,17.8,4.59,88
2020,87900.0,7.25,2.57,88
1992,74000.0,11.65,3.65,88
2020,159900.0,8.9,2.99,88
2020,20512672.48,11.99,4.25,88
2008,43800.0,8.25,2.94,88
2002,38000.0,8.4,3.05,88
2005,89000.0,11.6,3.65,88
2003,210000.0,14.63,3.96,88
2016,41500.0,6.55,2.54,88
1970,70000.0,6.55,2.33,88
2015,45000.0,7.5,2.55,88
2005,90000.0,9.76,4.0,88
2002,80000.0,12.39,3.7,88
2018,429000.0,11.0,5.1,88
2013,65500.0,7.1,2.59,88
2006,193000.0,12.67,3.96,88
2008,799000.0,19.6,5.0,88
1995,79990.0,11.0,3.7,88
2007,182000.0,13.6,4.17,88
2019,74990.0,12.0,4.0,88
2012,174500.0,16.8,4.25,88
1991,59000.0,11.4,3.85,88
2020,643145.0,12.0,3.5,88
2019,16820.0,5.1,2.15,88
2008,195000.0,11.99,4.0,88
2017,20900.0,5.07,2.12,88
2009,860000.0,19.88,5.67,88
2015,44000.0,7.64,2.73,88
2008,205000.0,16.68,4.5,88
2011,185000.0,11.0,3.7,88
2015,67000.0,8.6,2.94,88
2008,585000.0,16.2,4.94,88
2020,100800.0,8.0,2.7,88
2008,590000.0,17.0,5.0,88
2005,649500.0,14.95,4.88,88
1998,75000.0,12.5,3.5,88
2004,39500.0,7.0,2.25,88
2020,1230900.0,5.0,2.0,88
2012,69000.0,9.13,2.99,88
1992,120000.0,12.0,3.7,88
2013,2518650.0,28.16,6.52,87
2008,395000.0,15.0,4.55,87
2019,679000.0,14.0,4.2,87
2008,109500.0,10.5,3.3,87
2008,30000.0,7.0,2.0,87
2020,2499000.0,18.0,5.0,87
2019,29800.0,5.6,2.23,87
1954,30000.0,7.5,2.4,87
2006,56000.0,11.4,2.8,87
2007,200000.0,11.9,4.04,87
2019,2827500.0,23.62,5.97,87
2020,14900.0,5.55,2.18,87
1999,45000.0,9.15,3.11,87
1997,199000.0,17.15,4.57,87
2006,475000.0,24.08,6.04,87
2020,26900.0,6.02,2.34,87
2008,36490.0,6.4,2.6,87
2008,375000.0,16.36,4.47,87
2016,235000.0,12.0,3.97,87
2018,415000.0,13.88,4.25,87
2014,399000.0,13.96,4.25,87
2000,245000.0,18.36,5.05,87
2006,375000.0,16.3,4.63,87
2010,600000.0,23.94,5.8,87
2017,209000.0,10.9,3.35,87
2005,369000.0,16.5,4.8,87
2020,96513750.0,18.95,4.99,87
2003,210000.0,14.88,3.95,87
2002,195000.0,12.55,4.2,87
2000,29000.0,7.9,2.8,87
2020,89900.0,6.96,2.59,87
2019,129730.0,7.89,2.59,87
2020,43367.0,5.33,2.23,87
1999,79600.0,10.19,3.4,87
1987,24000.0,7.5,2.45,87
2007,427000.0,17.53,4.82,87
2012,79000.0,10.7,3.05,87
2004,42000.0,8.44,2.79,87
2005,150000.0,11.78,3.91,87
2011,159950.0,10.3,3.7,87
2020,141686.0,9.23,3.0,87
1999,169000.0,11.7,3.85,87
2006,775000.0,21.64,5.33,87
1971,11000.0,5.79,2.2,87
2020,987450.0,18.01,4.72,87
2011,159000.0,12.5,4.25,87
1999,175000.0,15.0,4.0,87
1959,32500.0,39.13,5.1,87
2014,210000.0,13.22,3.97,87
1990,60000.0,12.11,3.8,87
1996,78000.0,12.8,4.09,87
2020,90900.0,7.56,2.59,87
2000,60856.5,11.73,3.86,87
1976,7890.0,7.8,2.7,87
1940,59950.0,14.9,3.2,87
2008,250000.0,17.9,4.38,87
2020,213900.0,9.95,3.35,87
1995,75000.0,12.84,4.21,87
2000,272290.0,5.0,1.0,87
2020,33000.0,6.52,2.44,87
2018,22772.0,5.18,2.29,87
2012,2200000.0,23.1,6.0,87
2018,189000.0,8.23,2.74,87
2007,52000.0,8.5,2.99,87
2008,320000.0,16.1,4.7,87
2019,120000.0,8.9,2.99,87
2006,24000.0,7.26,2.59,87
2017,142700.0,7.7,2.5,86
2019,20712.0,5.16,2.44,86
2001,160000.0,14.6,4.42,86
2003,90000.0,9.4,3.43,86
1989,98000.0,13.4,4.32,86
2009,135000.0,12.1,3.77,86
1978,44995.0,10.5,3.45,86
2019,61900.0,7.41,2.49,86
2006,2650000.0,26.2,6.2,86
1995,100000.0,11.8,3.6,86
2008,499000.0,19.2,4.88,86
1999,139500.0,12.9,4.0,86
1925,79000.0,8.0,2.0,86
2007,349000.0,16.25,4.53,86
2020,29990.0,5.46,2.1,86
2005,339000.0,15.24,4.38,86
2004,185000.0,16.0,4.0,86
2007,109000.0,10.85,3.68,86
2020,34500.0,5.5,2.0,86
2012,34500.0,7.2,2.3,86
2018,119990.0,10.7,3.4,86
1996,139000.0,14.1,4.1,86
2003,106750.0,10.1,3.45,86
2014,349000.0,12.98,3.85,86
2006,869000.0,20.75,5.45,86
2020,106189.0,7.98,2.0,86
2020,65500.0,8.17,2.53,86
2020,7825540.0,8.0,2.0,86
2020,159061.0,9.9,3.4,86
2008,199000.0,13.96,4.2,86
1999,139000.0,13.6,4.16,86
1990,59000.0,11.3,3.5,86
1997,245000.0,23.0,5.35,86
2008,338000.0,14.46,4.52,86
1995,108706.5,16.44,4.54,86
2016,69000.0,6.8,2.6,86
2009,129000.0,11.31,3.77,86
1985,420000.0,23.99,5.94,86
2011,127000.0,9.74,3.42,86
1965,395000.0,20.7,4.46,86
2020,430200.0,12.84,3.99,86
2020,129000.0,8.5,3.8,86
2020,1339000.0,18.7,4.84,86
2000,209000.0,13.2,4.55,86
2018,25900.0,4.89,2.22,86
2020,22880.0,5.47,2.29,86
1999,200000.0,14.93,4.42,86
2008,510000.0,19.6,4.76,86
2016,505000.0,14.78,4.15,86
1999,17000.0,6.22,2.44,86
1938,37500.0,8.75,2.25,86
2009,128000.0,11.37,3.85,86
2018,1000500.0,17.25,4.63,86
2014,120000.0,9.95,3.25,86
1982,89000.0,11.2,3.6,86
2005,549000.0,21.39,5.08,86
2018,309000.0,11.43,3.84,86
2006,120000.0,9.25,2.8,86
2019,15900.0,1.15,0.5,86
2020,393600.0,11.7,3.53,86
1995,129000.0,13.5,4.05,86
2009,259000.0,14.6,4.19,86
2010,290000.0,12.08,3.5,86
2006,438000.0,18.41,4.98,85
2006,150000.0,12.45,4.02,85
2000,27000.0,7.44,2.75,85
2005,910000.0,23.0,5.7,85
2019,37900.0,6.94,2.48,85
2004,73000.0,11.63,3.7,85
2017,360000.0,11.0,5.1,85
2020,179800.0,12.0,5.0,85
2019,2900000.0,21.25,5.38,85
2010,279000.0,14.22,4.27,85
2004,35000.0,8.25,2.94,85
1907,107000.0,15.6,3.4,85
2019,67816.0,6.6,2.1,85
2002,185000.0,14.9,4.56,85
2011,43000.0,7.34,2.78,85
2010,42000.0,6.85,2.77,85
2006,399000.0,18.0,4.0,85
2019,42970.0,5.75,2.54,85
2018,175000.0,10.57,3.21,85
2015,670000.0,17.92,4.79,85
2007,105000.0,11.0,3.0,85
2019,10823.0,5.4,2.1,85
2020,42950.0,6.1,2.34,85
2008,184900.0,11.97,3.6,85
2009,205000.0,11.99,3.99,85
1997,150000.0,15.23,4.32,85
2013,630000.0,17.92,4.79,85
1922,285000.0,27.84,4.76,85
2004,210000.0,15.0,4.33,85
2014,69000.0,8.25,2.94,85
1999,95000.0,13.41,4.24,85
2008,44000.0,7.48,2.95,85
2010,95000.0,10.22,3.33,85
2020,56000.0,7.26,2.48,85
1978,25000.0,9.0,3.2,85
2020,27300.0,6.42,2.59,85
1995,600000.0,27.5,6.1,85
2016,1385000.0,21.46,5.33,85
1990,6500.0,6.28,2.27,85
2005,890000.0,26.3,6.35,85
2020,38700.0,5.56,2.23,85
2009,124000.0,11.99,3.99,85
2004,69000.0,8.43,2.66,85
2001,85000.0,10.4,3.05,85
2010,1150000.0,21.37,5.58,85
2000,25000.0,7.49,2.49,85
2007,259000.0,14.0,4.0,85
2007,69000.0,9.2,3.0,85
2019,7200.0,4.1,1.8,85
2020,52999.0,6.55,2.54,85
1951,21500.0,5.2,2.1,85
2007,72500.0,10.49,3.1,85
2009,2100000.0,27.43,6.34,85
2003,125000.0,10.8,3.2,84
1973,27500.0,8.6,2.7,84
2010,52500.0,8.36,2.95,84
2017,1180000.0,18.16,4.6,84
2012,40320.0,6.4,2.1,84
1961,99000.0,14.95,3.3,84
2018,52195.65,9.28,3.06,84
2018,33333.0,6.55,2.54,84
2008,189000.0,13.8,4.15,84
2017,323000.0,13.9,4.2,84
2019,1970550.0,22.59,5.43,84
2017,41950.0,6.15,2.27,84
2020,39999.0,5.75,2.54,84
2020,23530.0,4.54,1.85,84
2019,23290.0,5.6,2.25,84
2010,210000.0,13.97,3.8,84
2004,29000.0,7.5,2.55,84
2011,159000.0,11.33,3.53,84
1990,49000.0,14.0,4.41,84
2001,179500.0,13.74,3.81,84
1998,180000.0,13.86,4.5,84
2020,810000.0,13.86,4.3,84
2001,298000.0,14.95,4.45,84
2013,2150000.0,24.71,6.28,84
2020,23950.0,5.8,2.25,84
1955,159500.0,38.86,5.05,84
2007,269900.0,12.9,4.29,84
1993,120000.0,11.7,3.89,84
2017,5655000.0,28.96,6.58,84
2015,245000.0,12.0,3.97,84
2017,214000.0,11.47,3.62,84
1993,89000.0,11.95,3.96,84
2020,119900.0,8.26,2.98,84
2006,549000.0,19.21,5.2,84
1999,22000.0,7.0,2.0,84
2006,865650.0,25.18,6.19,84
2017,99000.0,8.91,2.98,84
2001,490000.0,21.09,5.7,84
1922,44000.0,13.5,3.4,84
2018,1450000.0,20.8,4.96,84
2020,37900.0,6.4,2.45,84
2012,95000.0,9.51,2.97,84
2019,216590.0,8.25,3.05,84
2020,3050000.0,21.5,5.6,84
2005,12000.0,5.5,2.35,84
2020,245000.0,8.75,2.74,84
2018,119000.0,7.7,2.4,84
1997,345000.0,19.8,4.8,84
1990,24900.0,8.0,2.5,84
2012,730000.0,19.5,5.12,84
1903,50000.0,29.7,6.16,84
1956,47500.0,9.3,3.18,84
2006,399000.0,14.0,4.0,84
1992,66900.0,9.4,3.2,84
2010,399500.0,16.0,4.0,84
2020,43673.0,7.36,2.55,84
2007,240000.0,14.35,4.34,84
1996,83000.0,11.58,3.86,84
2012,56000.0,8.36,2.95,84
2019,62100.0,8.1,2.5,84
2005,125000.0,12.66,4.15,84
2006,95000.0,10.79,3.86,84
2005,599000.0,21.17,5.12,84
2020,54580.0,6.23,2.44,83
1998,149500.0,16.7,4.38,83
1995,114900.0,10.5,3.16,83
1990,79000.0,14.05,4.22,83
2001,130413.0,13.11,4.27,83
2005,130000.0,12.66,4.15,83
2019,27900.0,6.25,2.28,83
2013,1150000.0,21.07,5.08,83
2019,68900.0,6.5,2.5,83
2009,880000.0,22.25,5.46,83
2018,70000.0,7.38,2.4,83
2014,389000.0,13.96,4.3,83
1889,99000.0,18.66,4.16,83
2019,569000.0,13.06,4.1,83
2006,280000.0,15.3,4.9,83
1994,27500.0,8.5,3.12,83
2010,125000.0,10.35,3.49,83
1994,78000.0,11.4,4.0,83
2017,230000.0,9.99,3.53,83
2019,2170000.0,19.03,5.15,83
1978,59900.0,10.8,3.15,83
2011,225000.0,13.34,4.17,83
2007,445000.0,13.95,6.55,83
2011,305000.0,13.6,4.48,83
2012,1390000.0,22.38,5.8,83
2018,43900.0,5.6,2.4,83
2008,290000.0,14.75,4.14,83
2006,149000.0,13.7,4.02,83
2007,232000.0,14.95,4.3,83
2020,24550.0,6.1,2.4,83
2018,140000.0,7.6,3.5,83
2004,170000.0,14.65,4.4,83
1995,204450.0,16.5,4.5,83
2018,49000.0,6.71,2.54,83
1963,219000.0,24.21,5.39,83
1999,185000.0,14.63,3.05,83
2000,691650.0,26.56,5.95,83
2020,820525.4,4.0,1.0,83
2006,539000.0,17.3,4.85,83
2006,169000.0,12.0,4.02,83
2020,39390.0,6.6,2.45,83
2017,1371535.0,18.52,4.85,83
2016,120000.0,10.22,3.35,83
2013,19396000.0,14.45,3.8,83
2009,14136700.0,11.76,4.05,83
2013,325000.0,13.41,3.96,83
2008,98000.0,10.58,3.54,83
2020,40650.0,5.5,2.29,83
2012,3638000.0,35.05,8.44,83
2006,419000.0,20.0,5.0,83
2009,570000.0,16.87,4.81,83
2006,58000.0,9.45,3.05,83
2005,105000.0,9.95,3.49,83
1978,480000.0,23.8,5.8,83
1995,13500.0,7.75,2.57,83
2009,129000.0,12.9,3.86,83
2020,33950.0,6.8,2.3,82
2020,54370.0,5.94,2.54,82
2017,55000.0,8.23,2.79,82
2006,75000.0,10.35,3.4,82
2002,13000.0,6.23,2.4,82
2005,57000.0,9.78,3.1,82
1997,69900.0,10.35,3.49,82
2015,42500.0,7.3,2.78,82
2002,39950.0,7.2,2.8,82
2019,46000.0,7.07,2.85,82
2018,13800.0,6.5,2.29,82
1991,85000.0,13.4,3.96,82
2020,23900.0,5.2,1.9,82
2002,38000.0,9.18,3.1,82
2004,37500.0,7.5,2.5,82
2008,72000.0,9.96,3.38,82
2019,63990.0,6.48,2.5,82
1997,14500.0,8.2,2.5,82
2019,41900.0,5.99,2.21,82
2020,55000.0,6.86,2.48,82
1964,92500.0,13.85,3.98,82
2008,89000.0,9.0,3.0,82
2001,69000.0,10.0,3.0,82
2020,92487.0,9.0,2.0,82
2015,8656.5,4.57,1.22,82
2007,65000.0,9.1,3.3,82
2004,35000.0,8.25,2.94,82
1979,75000.0,14.6,4.1,82
1997,35000.0,8.0,3.2,82
1969,65000.0,14.78,4.3,82
2019,11900.0,1.15,0.5,82
2006,250000.0,12.43,4.29,82
1993,85000.0,16.3,5.08,82
2007,199900.0,12.6,4.35,82
2001,121756.5,13.41,3.96,82
2020,133195.26,8.18,3.02,82
2010,190000.0,12.06,3.87,82
2000,899000.0,25.0,6.0,82
1995,449000.0,20.26,5.4,82
2009,115000.0,11.37,3.8,82
2004,225000.0,13.49,4.14,82
2008,225000.0,12.17,4.2,82
2009,225000.0,14.8,4.27,82
2006,234900.0,14.78,4.18,82
2007,298000.0,12.93,3.76,82
2020,9076600.0,34.83,7.1,82
2020,9230000.0,37.3,7.5,82
2009,179000.0,11.2,3.8,82
1990,105000.0,14.17,4.41,82
2005,195000.0,13.29,4.16,82
1996,178000.0,16.4,4.9,82
2016,535000.0,15.2,4.5,82
2004,185000.0,14.95,4.55,82
1998,690000.0,25.8,5.75,82
1993,125000.0,12.1,3.8,82
1995,149500.0,13.7,4.0,82
2013,980000.0,20.15,5.0,82
1979,77000.0,14.7,3.7,82
2000,799000.0,26.94,5.6,82
2001,349000.0,13.72,4.3,82
2012,260000.0,13.88,4.25,82
2005,84500.0,9.7,3.45,82
2012,450000.0,14.85,4.8,82
2011,395000.0,14.7,4.45,82
2005,110000.0,10.82,3.48,82
2012,1500000.0,22.37,5.49,82
2003,72500.0,11.28,3.66,82
2005,82500.0,10.35,3.3,82
2003,148000.0,13.0,4.15,82
2006,135000.0,12.9,3.85,82
1924,349500.0,24.96,4.96,81
2019,32500.0,6.99,2.55,81
2005,70000.0,10.8,3.48,81
2009,599000.0,19.3,5.3,81
2005,63860.0,7.2,2.54,81
2019,43140.0,6.39,2.29,81
2020,69500.0,7.4,2.85,81
2006,835000.0,24.97,6.0,81
2003,560000.0,20.73,1.6,81
2018,69999.0,7.9,2.9,81
2017,874306.0,16.23,4.8,81
2020,113900.0,9.6,2.48,81
2017,50801.04,7.9,2.74,81
1991,170000.0,15.94,4.96,81
2007,85000.0,9.6,3.7,81
2002,475000.0,20.0,5.0,81
2011,385000.0,12.9,4.48,81
2008,175000.0,13.6,4.17,81
2020,37900.0,6.04,2.26,81
2005,379000.0,17.51,4.75,81
2020,174600.0,7.99,2.95,81
2020,69950.0,8.23,2.79,81
2004,48000.0,8.84,2.9,81
2011,375000.0,12.6,4.78,81
2007,200000.0,15.5,4.5,81
2014,550000.0,14.23,4.33,81
2014,13500.0,4.5,2.0,81
2005,189000.0,13.6,4.25,81
1993,77000.0,12.0,4.5,81
2017,1750000.0,21.6,5.6,81
2005,129000.0,11.2,3.8,81
2007,265000.0,13.0,4.22,81
2018,269000.0,11.99,3.75,81
2003,28000.0,7.15,2.8,81
2018,249900.0,11.15,3.74,81
2005,250000.0,13.21,4.21,81
2004,140000.0,12.4,3.9,81
2006,79000.0,9.5,3.0,81
2011,275000.0,13.88,4.25,81
1926,29500.0,19.5,4.41,81
2002,79000.0,9.9,3.64,81
2007,145000.0,11.73,3.83,81
2017,77885.0,7.7,2.44,81
1904,75000.0,12.8,2.96,81
2017,31100.0,7.04,2.51,81
2012,58000.0,8.37,2.93,81
2016,79900.0,8.1,2.7,81
2006,80000.0,10.35,3.49,81
2010,339000.0,12.75,3.99,81
2010,34800.0,6.0,1.7,81
2007,399000.0,16.36,4.47,81
2020,124000.0,6.67,2.49,81
1987,86000.0,13.28,4.0,81
1907,49500.0,15.25,3.4,81
2006,75000.0,9.3,3.3,81
1998,75000.0,13.1,4.1,81
2001,130000.0,11.34,3.11,81
2008,230000.0,13.07,4.16,81
2013,849000.0,16.81,4.75,81
2010,695826.0,22.56,5.41,81
2000,150000.0,21.5,6.15,81
2017,119000.0,7.01,2.44,81
2006,77500.0,9.0,3.0,81
1987,5990.0,7.5,2.38,81
2019,42950.0,6.95,2.55,81
2016,149500.0,8.85,2.78,81
2008,190000.0,14.1,4.22,81
2004,490000.0,21.75,5.6,81
2019,494000.0,13.43,4.2,81
2020,529000.0,12.5,3.85,81
2020,101299.0,9.0,2.95,81
2005,28500.0,9.2,3.0,81
2020,71500.0,8.23,2.79,81
2020,69000.0,9.0,2.98,81
2019,85000.0,7.75,2.45,81
2015,179990.0,14.99,5.03,81
1991,65000.0,12.7,4.0,81
2019,96250.0,7.31,2.69,81
2007,490000.0,16.7,4.72,81
1965,15000.0,5.0,1.8,80
2020,31500.0,6.5,2.42,80
1994,19900.0,4.95,1.97,80
2020,58960.0,7.93,2.8,80
2020,41000.0,5.94,2.54,80
2001,295000.0,17.37,4.6,80
2018,44000.0,6.0,2.0,80
2020,2785000.0,23.03,5.64,80
2006,199000.0,12.7,3.5,80
2011,36900.0,6.42,2.5,80
2007,349500.0,18.3,4.9,80
2004,535000.0,20.0,5.25,80
2020,46900.0,6.5,2.4,80
2020,237000.0,9.98,3.35,80
2004,265000.0,14.95,4.25,80
2020,96000.0,7.7,3.12,80
2020,446760.0,13.43,4.25,80
2002,139000.0,12.6,3.85,80
1996,45000.0,10.6,3.7,80
2019,950000.0,16.5,4.7,80
1928,34500.0,46.4,5.07,80
1980,35000.0,9.0,3.05,80
2018,25900.0,6.0,2.0,80
2018,1137595.0,16.25,4.96,80
2006,30000.0,5.28,2.5,80
2016,480000.0,14.78,4.15,80
2008,55000.0,9.2,3.2,80
2019,34000.0,6.17,2.5,80
1907,150000.0,19.9,4.2,80
2003,239000.0,11.07,3.25,80
1971,60000.0,14.82,4.22,80
2007,38900.0,8.4,2.5,80
2003,148000.0,13.0,4.2,80
2006,715000.0,22.56,5.73,80
1989,69500.0,10.4,3.6,80
2015,495000.0,14.99,4.65,80
1996,116000.0,13.5,4.26,80
2005,359000.0,18.88,4.75,80
2007,149500.0,12.45,4.3,80
2015,397500.0,14.4,4.35,80
2011,305000.0,12.24,4.1,80
2019,30406.5,6.38,2.44,80
2005,295000.0,16.02,4.72,80
2000,82000.0,8.56,3.04,80
1993,89000.0,12.0,3.0,80
1997,195000.0,15.9,4.47,80
2003,44500.0,10.0,3.5,80
2005,155000.0,11.9,3.0,80
2016,316417.0,11.43,3.84,80
1999,84000.0,12.91,3.84,80
2007,155000.0,12.4,4.06,80
2008,99900.0,12.15,3.91,80
2009,115000.0,11.95,3.99,80
2020,14900.0,5.55,2.18,80
2015,891000.0,16.0,4.0,80
2010,595000.0,17.0,4.6,80
1994,80000.0,12.13,3.64,80
2005,135000.0,11.25,3.85,80
2007,159000.0,12.6,4.18,80
2020,298000.0,10.8,3.72,80
2015,89000.0,10.5,3.45,79
2005,345000.0,14.99,4.65,79
2001,120000.0,12.25,3.48,79
2020,339960.0,11.47,3.59,79
2020,32490.0,5.52,2.4,79
2020,99900.0,8.08,2.54,79
2019,338083.0,13.29,3.99,79
2020,59700.0,6.55,2.54,79
1983,39500.0,10.8,3.75,79
2007,220000.0,14.88,4.45,79
2008,154500.0,11.8,4.3,79
2007,134000.0,12.5,3.75,79
2017,199999.0,11.58,3.2,79
1997,130000.0,14.0,4.6,79
2020,121380.0,10.5,3.35,79
2015,65000.0,7.57,2.59,79
2000,130000.0,14.7,4.14,79
2020,39900.0,6.1,2.34,79
2015,330000.0,13.88,4.25,79
2020,195755.0,10.8,3.45,79
2007,165000.0,13.45,3.74,79
1990,47500.0,10.0,3.8,79
2017,349000.0,12.64,3.97,79
2019,165000.0,9.05,2.62,79
2004,79900.0,8.51,2.97,79
2011,285000.0,13.36,4.16,79
2019,155000.0,10.57,3.21,79
2020,145951.0,7.9,2.5,79
2009,450000.0,16.5,4.97,79
1999,35900.0,8.0,2.0,79
2020,69990.0,8.23,2.79,79
1994,51330.0,10.0,3.96,79
2016,1300000.0,21.03,5.07,79
2018,180000.0,9.5,2.74,79
2006,71000.0,9.5,3.3,79
2006,118000.0,14.01,3.96,79
2008,375000.0,13.21,4.77,79
2007,195000.0,14.55,4.36,79
2005,90000.0,10.82,3.48,79
2005,1090000.0,22.0,5.0,79
2016,21000.0,6.71,2.44,79
1996,149000.0,16.0,4.3,79
2010,280000.0,14.8,4.33,79
2020,975000.0,16.3,4.73,79
2018,529000.0,12.2,4.06,79
1991,99000.0,14.58,4.83,79
2006,55000.0,8.84,2.9,79
1998,245000.0,17.15,4.62,79
2020,64070.4,6.2,2.4,79
2001,310000.0,16.45,4.72,79
1997,189000.0,15.0,4.4,79
2019,45500.0,5.99,2.21,79
2020,15750.0,6.1,2.3,79
2005,72500.0,9.47,2.87,79
2007,14500.0,5.65,2.4,79
2020,54370.0,5.94,2.54,79
2004,145000.0,11.78,3.25,78
2006,69000.0,9.95,3.42,78
2019,217456.5,10.52,3.05,78
2004,225000.0,13.5,4.2,78
2018,39900.0,6.5,2.4,78
1998,155000.0,16.0,4.35,78
2016,299000.0,12.19,3.66,78
2008,690000.0,21.69,5.08,78
1992,38000.0,12.4,4.3,78
2004,290000.0,13.95,6.35,78
2001,149000.0,12.8,4.2,78
2006,229000.0,13.36,3.95,78
2020,61950.0,7.48,2.53,78
1990,129000.0,15.85,4.2,78
2012,66990.0,8.78,2.6,78
1986,32000.0,10.2,3.4,78
2019,103240.0,8.74,2.59,78
2008,350000.0,16.4,4.65,78
2007,135000.0,10.08,3.42,78
2005,19500.0,6.1,2.25,78
2020,1999000.0,19.98,5.54,78
2006,190530.0,14.97,4.02,78
2015,75000.0,8.8,2.6,78
2002,95000.0,12.0,3.75,78
2016,449000.0,13.22,4.41,78
2009,240000.0,12.17,4.17,78
1995,84600.0,10.84,3.5,78
2003,45000.0,8.23,3.1,78
2015,79900.0,8.31,2.49,78
1981,89000.0,14.5,4.3,78
1996,59000.0,10.8,3.5,78
2008,3690000.0,33.0,7.4,78
2001,121756.5,12.1,3.7,78
2011,275000.0,10.22,3.39,78
1996,129000.0,11.8,3.8,78
2007,279000.0,16.02,4.65,78
2009,83000.0,10.3,3.3,78
2010,131000.0,7.17,2.25,78
2019,135000.0,6.4,2.44,78
2008,1075000.0,23.85,5.8,78
1958,139000.0,5.5,2.0,78
2020,1066000.0,16.5,4.7,78
2001,10900.0,5.0,2.0,78
2001,65000.0,10.8,3.44,78
2009,355000.0,14.0,4.0,78
2010,210000.0,13.41,4.19,78
2007,429000.0,16.32,4.57,78
2016,725000.0,16.18,4.29,78
2020,129328.98,9.14,3.02,78
2018,48920.0,6.17,2.54,78
1998,570000.0,18.5,4.88,78
2008,89000.0,9.95,3.4,78
1997,69000.0,10.63,3.49,78
1979,398000.0,19.0,5.2,78
1976,7000.0,7.4,2.4,78
2006,22900.0,6.99,2.48,78
1996,98500.0,11.2,3.8,78
2011,545000.0,19.5,4.85,78
1971,1590000.0,1.04,11.61,78
2007,670000.0,20.6,5.6,78
1980,39500.0,10.5,3.5,78
2002,168000.0,11.99,4.2,78
2000,349900.0,20.0,5.0,78
2003,550000.0,18.05,4.72,78
2020,34900.0,5.48,2.36,78
2000,119000.0,10.72,3.76,78
2008,93000.0,11.9,4.03,78
2002,155000.0,14.85,4.3,78
2007,88000.0,10.6,3.53,78
2020,18268.0,5.03,2.12,78
2016,804750.0,18.01,4.72,78
2001,119000.0,12.85,3.9,78
2008,420000.0,14.46,4.62,78
1994,89000.0,11.8,3.6,78
2012,62900.0,7.9,2.59,78
1994,8500.0,5.74,2.31,78
2014,895000.0,18.34,4.7,78
2006,99900.0,11.8,3.84,77
2005,445000.0,16.0,4.0,77
1999,625000.0,24.38,5.89,77
2006,2775120.0,8.57,2.83,77
2019,2573700.0,6.0,2.0,77
2006,345000.0,15.11,4.85,77
2002,52000.0,9.8,3.36,77
2020,59900.0,6.48,2.46,77
2017,1750000.0,21.45,5.3,77
2004,55000.0,7.5,2.93,77
1987,35000.0,9.62,2.44,77
1984,42500.0,8.0,3.0,77
1998,35000.0,8.9,3.2,77
2019,39900.0,6.04,2.38,77
2009,935000.0,20.0,5.6,77
2019,89650.0,7.2,2.55,77
1990,68000.0,13.5,4.28,77
2006,52900.0,8.69,2.74,77
2008,285000.0,13.0,4.22,77
2004,39000.0,9.3,2.99,77
2005,400000.0,17.37,4.93,77
2007,445000.0,14.67,4.82,77
2005,150000.0,14.0,4.4,77
2005,239000.0,12.85,3.95,77
2020,109900.0,7.54,2.59,77
2007,99900.0,11.0,3.75,77
2009,250000.0,14.61,4.19,77
2019,239000.0,7.62,2.74,77
2001,600000.0,24.0,5.9,77
1992,89000.0,12.8,3.98,77
2017,93024.0,7.04,2.6,77
2018,17590.0,5.21,2.36,77
1991,49000.0,8.71,3.3,77
2006,154000.0,10.8,3.0,77
2020,386170.0,11.55,3.5,77
2020,97750.0,8.06,3.0,77
2000,95000.0,12.0,4.02,77
1901,49500.0,18.22,4.22,77
2020,32990.0,5.6,2.27,77
2009,3480000.0,33.7,7.8,77
2017,695000.0,14.8,3.98,77
2018,329000.0,9.86,3.62,77
2020,63380.0,6.55,2.54,77
2020,113000.0,7.9,2.59,77
2005,55000.0,9.78,3.1,77
2020,459000.0,13.4,4.3,77
2020,258000.0,11.37,3.54,77
2000,75000.0,11.08,3.73,77
2009,85000.0,10.0,3.33,77
2005,130000.0,11.96,3.99,77
2008,297900.0,14.9,4.28,77
2019,1087495.65,18.29,4.72,77
2018,149000.0,9.9,3.4,77
2015,1595000.0,21.3,5.42,77
1993,28900.0,9.05,3.0,77
2017,2899000.0,22.05,5.6,77
2008,799000.0,19.25,5.5,77
2020,83490.0,7.6,2.48,77
2020,54699.0,7.12,2.44,77
2000,18900.0,5.78,2.18,77
1997,165000.0,14.6,4.42,77
1997,110000.0,13.0,4.0,76
